product_id,product_title,variant_id,variant_title,sku,ean,price_mxn,cost_mxn,brand,vendor_shopify,commission_percent
9908198998337,Balance Mix de Munar | Suplemento Natural para Equilibrio Hormonal y Bienestar Integral | Polvos 90 gr,50361392562497,90 gr,VHMX01837,764451541641,712,,Munar,Munar,0
9908319748417,"Cordyceps de Munar | Energía, Resistencia y Vitalidad  | Polvos 90 gr",50361644810561,90 gr,VHMX01839,764451541610,569.6,,Munar,Munar,0
9908180943169,Perform Mix de Munar | Equilibrio Hormonal y Bienestar Femenino | Polvos 90 g,50361348489537,90 gr,VHMX01836,764451541627,712,,Munar,Munar,0
9975704813889,Aceite de krill con EPA y DHA de NATSA | Función Cardiovascular | 100 cápsulas blandas,50635257545025,100 Cápsulas,VHMX02048,7048314590438,315,,Natsa,Natsa,0
9977154076993,"Aceite de orégano 35ml de Natsa | Aporta propiedades antimicrobianas y antifúngicas, inmune  | Gotas 35ml",50640912154945,35 ml,VHMX02079,254908,199,,Natsa,Natsa,0
9975802265921,Aceite de Orégano de Natsa | Bienestar Digestivo y Respiratorio | 100 Cápsulas,50635479023937,100 Cápsulas,VHMX02049,7461559853340,219,,Natsa,Natsa,0
9975811375425,Aguaje de Natsa | Equilibrio Hormonal | 100 Cápsulas,50635531223361,100 Cápsulas,VHMX02050,7461559850066,189,,Natsa,Natsa,0
9649417322817,"Aguaje, Fenogreco, Maca e Hinojo 500mg de Supplement Factory - Woman Curves | Equilibrio Hormonal y Soporte Femenino | 60 Cápsulas Vegetales",49836362858817,60 cápsulas,VHMX01198,7461559851056,270,,Natsa,Natsa,0
9974914023745,Ajo negro 100 mg de NATSA | Apoya defensas naturales con compuestos antioxidantes  | 60 cápsulas,50630688145729,60 cápsulas,VHMX02042,7048314588480,180,,Natsa,Natsa,0
9975817535809,Alga Chorella 1000 mg de Natsa | Detox Natural | 100 Cápsulas,50635558715713,100 Cápsulas,VHMX02053,7048314590506,199,,Natsa,Natsa,0
9975813112129,Alga spirulina de Natsa | Apoyo al Sistema Inmune | 100 Cápsulas,50635534139713,100 Cápsulas,VHMX02051,7048314587018,139,,Natsa,Natsa,0
9839384527169,Ashwagandha 500mg VitaMX | Apoyo para el Manejo del Estrés y Bienestar General | 100 Cápsulas,49907170541889,100 capsulas,VHMX01798,7461559949920,250,,Natsa,Natsa,0
9845482062145,Berberina HCL | NATSA | Apoyo Metabólico y Control de Azúcar | 60 cápsulas,49941342355777,60 Cápsulas,VHMX01799,7461559855702,249,,Natsa,Natsa,0
9649056481601,"Biotina 10,000mcg + Ácido hialurónico + Colágeno - 500mg por cápsula de Natsa | Fortalece Piel, Uñas y Cabello | 100 cápsulas vegetales",49135489188161,100 cápsulas,VHMX01185,7048314589098,180,,Natsa,Natsa,0
9974925328705,Carbón activado vegetal de NATSA 350 mg | Apoya procesos de detoxificación digestiva | 100 cápsulas,50630779601217,100 cápsulas,VHMX02043,7461559856174,180,,Natsa,Natsa,0
9975666671937,Cardo Mariano de Natsa 1000 mg | Detox Hepático | 100 cápsulas,50635124146497,100 Cápsulas,VHMX02052,7461559851360,189,,Natsa,Natsa,0
9975707992385,Carnitina 1200 mg de Supplement Factory | Energía celular  | 60 cápsulas,50635265573185,60 cápsulas,VHMX02087,7461559850202,180,,Natsa,Natsa,0
9649240801601,Citrato de magnesio 1000mg por porción de Natsa | Contribuye en la Función Muscular y de los Huesos | 100 cápsulas vegetales,49135768731969,100 cápsulas,VHMX01188,7048314589166,180,,Natsa,Natsa,0
9649408540993,Citrato de Magnesio 3g por porción de Natsa | Fortalecimiento Muscular y Óseo | Presentación en bolsa de 1kg y 500g - Sabor Natural,49136022847809,1kg,VHMX01195,2549559850516,810,,Natsa,Natsa,0
9649408540993,Citrato de Magnesio 3g por porción de Natsa | Fortalecimiento Muscular y Óseo | Presentación en bolsa de 1kg y 500g - Sabor Natural,50923500405057,500 gr,VHMX01194,7461559850684,476.1,,Natsa,Natsa,0
9649263575361,Citrato de Potasio 1000mg por porción de Natsa | Regula la Presión Arterial - Equilibrio de Electrolitos | 100 cápsulas vegetales,49135798812993,100 cápsulas,VHMX01189,7048314589234,199,,Natsa,Natsa,0
9649412374849,Citrato de Potasio 3000 mg por porción de NATSA | Suplemento Mineral 100 % Puro | Bolsa de 1 kg y 500 g,49136031596865,1kg,VHMX01197,7461559850370,540,,Natsa,Natsa,0
9649412374849,Citrato de Potasio 3000 mg por porción de NATSA | Suplemento Mineral 100 % Puro | Bolsa de 1 kg y 500 g,50533712396609,500gr,VHMX01196,7461559850448,405,,Natsa,Natsa,0
9983069716801,"CLA 1000 mg, Ácido Linoleico Conjugado Natsa | Contribuye al mantenimiento metabólico saludable  | 100 cápsulas blandas",50669831946561,100 cápsulas,VHMX02054,7461559851674,270,,Natsa,Natsa,0
9649380098369,"Colágeno Hidrolizado Puro Tipo 1 & 3 - 10g por porción de Natsa | Promueve el fortalecimiento de piel, cabello y uñas | 1kg sin sabor - 100 porciones",49135953445185,1kg,VHMX01193,7461559851810,630,,Natsa,Natsa,0
9649380098369,"Colágeno Hidrolizado Puro Tipo 1 & 3 - 10g por porción de Natsa | Promueve el fortalecimiento de piel, cabello y uñas | 1kg sin sabor - 100 porciones",50923501060417,500 gr,VHMX02025,7461559852664,319,,Natsa,Natsa,0
9977095848257,Cordyceps  1000 mg de NATSA | Rendimiento físico y la vitalidad | 100 cápsulas,50640786719041,100 cápsulas,VHMX02081,7461559854194,225,,Natsa,Natsa,0
9649427710273,Creatina Monohidratada 100% PURA - 5g por porción de Supplement Factory | Potenciar el Rendimiento Físico | Polvo de 1kg y 500g Sabor Natural,49136101949761,1kg,VHMX01191,7461559852046,675,,Natsa,Natsa,0
9649427710273,Creatina Monohidratada 100% PURA - 5g por porción de Supplement Factory | Potenciar el Rendimiento Físico | Polvo de 1kg y 500g Sabor Natural,50923499585857,500 gr,VHMX01190,7461559851988,382.5,,Natsa,Natsa,0
9649192567105,Cúrcuma 500mg y Raíz de Jengibre 500mg de Natsa | Alivio de la inflamación estomacal - Bienestar Digestivo | 100 cápsulas vegetales,49135690776897,100 cápsulas,VHMX01186,7048314590360,139,,Natsa,Natsa,0
9980876751169,"Cúrcuma Curcumín C3 Complex 500 mg NATSA | Apoya el bienestar digestivo, antioxidante | 100 cápsulas",50657538933057,100 cápsulas,VHMX02055,7461559853968,139,,Natsa,Natsa,0
9840570532161,"Enzimas Digestivas con Bromelina, Papaina y Vitaminas B Natsa | Apoyo Digestivo Natural | 100 Cápsulas",49912108286273,100 capsulas,VHMX01802,7461559856006,225,,Natsa,Natsa,0
9980879470913,"Fenogreco 500 mg, NATSA | Fuente natural de fibra y antioxidantes, bienestar hormonal femenino  | 100 cápsulas",50657555611969,100 cápsulas,VHMX02056,7048314590124,150,,Natsa,Natsa,0
9983166021953,"Forskolina 20%, Coleus Forskohlii 500 mg Supplement Factory | Promueve el equilibrio metabólico y la composición corporal | 60 cápsulas",50670026785089,60 cápsulas,VHMX02086,6362768836500,399,,Natsa,Natsa,0
9974935191873,GABA 900 mg con Melissa de NATSA extracto 10:1 | Equilibrio del sistema nervioso | 60 cápsulas,50630797361473,60 cápsulas,VHMX02044,7461559855320,180,,Natsa,Natsa,0
9975679680833,Garcinia de Cambogia 1000 mg de natsa | Control del peso | 60 Cápsulas,50635155374401,60 Cápsulas,VHMX02045,636276883575,179,,Natsa,Natsa,0
9980883403073,"Glicinato de Magnesio 500 mg NATSA,  | Apoya la función muscular y neuromuscular | 100 cápsulas",50657567277377,100 cápsulas,VHMX02057,7471559853104,225,,Natsa,Natsa,0
9980895723841,Glucosamina Complex 500 mg NATSA | Favorece la flexibilidad y movilidad articular | 100 cápsulas,50657639301441,100 cápsulas,VHMX02058,7461559850998,225,,Natsa,Natsa,0
9975681286465,Goji de Natsa 500mg | Equilibrio Antioxidante | 60 Cápsulas,50635160781121,60 Cápsulas,VHMX02046,7048314587636,179.99,,Natsa,Natsa,0
9980898476353,Hoja de Guanábana 400 mg NATSA | Ideal para rutinas de desintoxicación y equilibrio | 100 cápsulas,50657650606401,100 cápsulas,VHMX02059,7461559854926,139,,Natsa,Natsa,0
9975717462337,"Hongo Cola de Pavo - Turkey Tail 1000 mg de NATSA | Ayuda a combatir el estrés oxidativo, sistema inmune | 100 cápsulas",50635307254081,100 cápsulas,VHMX02085,7461559855498,225,,Natsa,Natsa,0
9975769399617,"Hongo Reishi 500 mg de NATSA | Aporta antioxidantes naturales al organismo, equilibrio físico y emocional | 100 cápsulas",50635412406593,100 cápsulas,VHMX02083,7461559854408,225,,Natsa,Natsa,0
9975756357953,"Hongo Shiitake 500 mg de NATSA | Contribuye al equilibrio y energía del cuerpo, sistema inmune | 100 cápsulas",50635387306305,100 cápsulas,VHMX02084,7461559854330,225,,Natsa,Natsa,0
9980899393857,Jengibre 400 mg NATSA | Aporta compuestos antioxidantes naturales | 100 cápsulas,50657654899009,100 cápsulas,VHMX02060,7461559853418,139,,Natsa,Natsa,0
9983084560705,Levadura de Cerveza 500 mg Natsa | Apoya el sistema digestivo y microbiota intestinal | 100 cápsulas,50669891191105,100 cápsulas,VHMX02061,7461559851292,139,,Natsa,Natsa,0
9980982657345,Maca Amarilla 500 mg NATSA | Contribuye al equilibrio hormonal en hombres y mujeres | 100 cápsulas,50657749139777,100 cápsulas,VHMX02063,7461559851506,140,,Natsa,Natsa,0
9980980756801,Maca Negra 500 mg NATSA | Apoya el rendimiento físico y mental  | 100 cápsulas,50657747042625,100 cápsulas,VHMX02062,7461559851438,199,,Natsa,Natsa,0
9975685349697,"Maca Premium de Natsa | Mezcla de Maca Amarilla, Roja Y Negra | 60 Cápsulas",50635177951553,60 Cápsulas,VHMX02047,7048314588008,179,,Natsa,Natsa,0
9649421844801,"Maca, Tribulus y Zinc MEN TESTO Supplement Factory | Apoya la vitalidad y energía diaria | 100 Cápsulas Vegetales",49836362924353,100 cápsulas,VHMX01199,7048314591732,225,,Natsa,Natsa,0
9975698358593,"Magnesio PRO Ultra de Supplement Factory | Favorece la relajación muscular y el descanso, huesos y articulaciones  | 60 cápsulas",50635253317953,60 cápsulas,VHMX02088,7461559852282,225,,Natsa,Natsa,0
9980986589505,Melatonina 5 mg NATSA | Favorece la conciliación del sueño de forma natural | 100 cápsulas,50657821688129,100 cápsulas,VHMX02064,2543550,180,,Natsa,Natsa,0
9976839864641,"Melena de León - Lions Mane 500 mg de NATSA | Memoria y estado de ánimo, antioxidante y antiinflamatorio | 100 cápsulas",50640693297473,100 cápsulas,VHMX02082,7461559854262,225,,Natsa,Natsa,0
9982174134593,Moringa oleifera 500 mg NATSA | Apoya la nutrición con antioxidantes naturales | 100 cápsulas,50664410480961,100 cápsulas,VHMX02065,7048314591114,149,,Natsa,Natsa,0
9840540483905,"NAD Liposomal + CoQ10, Resveratrol y Vitamina C Natsa | Regeneración Celular y Vitalidad | 60 cápsulas",49912030527809,60 capsulas,VHMX01800,7461559855948,450,,Natsa,Natsa,0
9982175478081,Omega 3 de pescado 1000 mg Natsa | Favorece el funcionamiento cardiovascular | 100 cápsulas blandas,50664420442433,100 cápsulas,VHMX02066,7461559852350,270,,Natsa,Natsa,0
9980315140417,Proteína de Soya Aislada Natsa |  Favorece el mantenimiento de la masa muscular | Polvo 1 kg sabor natural,50655423693121,1 Kg,VHMX02077,7461559851742,315,,Natsa,Natsa,0
9977256739137,Psyllium plantago - fibra natural de Natsa | Favorece el tránsito intestinal y la regularidad | Polvos 1 kg,50641237016897,1 Kg,VHMX02078,7461559852800,450,,Natsa,Natsa,0
9977128288577,Raíz de astrágalo 500 mg de Natsa | Función hepática y renal | 100 cápsulas,50640848224577,100 cápsulas,VHMX02080,7461559855184,225,,Natsa,Natsa,0
9983131451713,Raíz de Wereke 500 mg Natsa | Contribuye al equilibrio natural de los niveles de glucosa | 100 cápsulas,50669962330433,100 cápsulas,VHMX02072,7461559850134,149,,Natsa,Natsa,0
9840470196545,Resveratrol Natsa | Antioxidante Natural | 100 cápsulas,49911874322753,100 Cápsulas,VHMX01803,7461559855634,315,,Natsa,Natsa,0
9982182228289,"Shilajit del Himalaya, Ácido Fúlvico Natsa | Promueve un envejecimiento activo y funcional | 100 cápsulas",50664445083969,100 cápsulas,VHMX02067,7461559855566,270,,Natsa,Natsa,0
9975691706689,Tongkat Ali 200:1 de Supplement Factory | Equilibrio hormonal masculino | 60 cápsulas,50635214553409,60 cápsulas,VHMX02089,7461559853722,199,,Natsa,Natsa,0
9649221271873,Treonato de magnesio 1000 mg por porción de Natsa | Apoyo de la Función Cognitiva | 60 cápsulas vegetales,49836360073537,60 cápsulas,VHMX01187,7461559853654,270,,Natsa,Natsa,0
9845436219713,"Valeriana, pasiflora, tila y manzanilla ZLP de NATSA | Apoyo para el sueño reparador | 100 cápsulas",49941088993601,100 comprimidos,VHMX01801,7461559855870,199,,Natsa,Natsa,0
9649348870465,Vinagre de Manzana 1000mg por porción de Natsa | Bienestar Digestivo - Control de peso | 100 cápsulas vegetales,49135919071553,100 cápsulas,VHMX01192,7048314591046,179,,Natsa,Natsa,0
9982182654273,"Vitamina C, Ácido Ascórbico 500 mg Natsa | Apoya el funcionamiento del sistema inmune | 100 tabletas",50664447443265,100 cápsulas,VHMX02068,7048314590810,180,,Natsa,Natsa,0
9982184358209,Vitamina D3  5000 IU Natsa | Contribuye al mantenimiento de huesos fuertes | 300 cápsulas blandas,51984916676929,100 softgels,VHMX02070,2542546,180,,Natsa,Natsa,0
9982184358209,Vitamina D3  5000 IU Natsa | Contribuye al mantenimiento de huesos fuertes | 300 cápsulas blandas,50664459895105,300 cápsulas,VHMX02074,2542546,285,,Natsa,Natsa,0
9982185701697,Vitamina E 400 IU  Natsa | Complementa rutinas de bienestar antioxidante  | 100 cápsulas blandas,50664465334593,100 cápsulas,VHMX02071,7461559853272,225,,Natsa,Natsa,0
9982185406785,Zinc 20 mg Natsa | Contribuye al funcionamiento del sistema inmune | 100 tabletas,50664462647617,100 cápsulas,VHMX02073,2542201,180,,Natsa,Natsa,0
9911071375681,"Aqua Glam de Natural Health | Colágeno Marino + NAD Booster con Vitaminas, Biotina, Resveratrol y Ácido Hialurónico | Regeneración celular - Longevidad y Vitalidad | Polvos 300 gr",50373231542593,300 gr,VHMX01844,7501853804232,454.3,,Natural Health,Natural Health,0
9909688074561,Golden Mushroom de Natural Health | Café Soluble con Adaptógenos y Hongos Funcionales | Polvos 300 gr,50366941987137,300 gr,VHMX01842,75018538042249,251.4,,Natural Health,Natural Health,0
9909676638529,Green Alba de Natural Health | Mezcla de Super Greens con Lactobacilos y Enzimas Digestivas | Polvo 180 gr,50366868357441,180 gr,VHMX01840,7501853804317,251.4,,Natural Health,Natural Health,0
9909696594241,"Proyectile 500mg de Natural Health | Maca, Shilajit y Tribulus Terrestris para Energía y Vitalidad Masculina | 120 cápsulas",50367008080193,120,VHMX01843,7501853804263,550,,Natural Health,Natural Health,0
9909681062209,Revibe Up! de Natural Health | Electrolitos sin Azúcar Añadida con BCAA's y Glutamina  | 180 gr,50366908989761,180 gr,VHMX01841,7501853804256,251.58,,Natural Health,Natural Health,0
9911161192769,Soulax 500 mg de Natural Health | Glicinato de Magnesio + Bacopa Monnieri para Relajación y Enfoque Mental | 120 cápsulas,50373482414401,120 Cápsulas,VHMX01845,7501853804225,251.4,,Natural Health,Natural Health,0
9644213305665,Aceite de Aguacate Extra Virgen con Vitamina E de NBF | Prensado en Frío - Apoyo Cardiovascular | Aceite de 260ml,49118267048257,260 ml,VHMX00748,7503019799826,145,,NBF,NBF,0
9656680841537,Berberina 500mg de Nutrasana | Apoya la función cardiovascular al mantener niveles saludables de colesterol y triglicéridos | 60 Tabletas Vegetales,49836370690369,60 tabletas,VHMX01376,750140602005,590,,Nutrasana,Nutrasana,0
9651008930113,"Berberina, Melón Amargo, Canela & Cromo 930mg BioMetabolix de Bioptimizado | Apoyo de la función metabólica, mejorando la sensibilidad a la insulina | 60 cápsulas vegetales",49836369609025,60 cápsulas,VHMX01361,7503034981961,450,,Nutrasana,Nutrasana,0
9651138658625,Betaína HCI & Extracto de Cúrcuma 730mg BioZyme de Bioptimizado | Compuesto por Enzimas Digestivas que facilitan la descomposición de nutrientes - Alivia la acidez estomacal y tiene Propiedades Antiinflamatorias | 100 cápsulas vegetales,49836369707329,100 cápsulas,VHMX01363,7501301020078,549,,Nutrasana,Nutrasana,0
9650883723585,"Calostro de Bovino & L-Glutamina 870mg BioIgG de Bioptimizado | Rico en anticuerpos y factores de crecimiento, fortalece el sistema inmunitario y promueve la reparación celular | 100 cápsulas vegetales",49836369510721,100 cápsulas,VHMX01359,7503034737531,650,,Nutrasana,Nutrasana,0
10024988049729,"Colágeno Grass-Fed Vital-PRO de Nutrasana | Apoya el aspecto de la piel, cabello y uñas | Polvo 300 g",50861546701121,300 gr,VHMX02493,7503034963910,600,,Nutrasana,Nutrasana,0
9654714794305,Creatina Monohidratada + Cloruro Calcio + Malato de Magnesio 8.8g Ketolitos de Bioptimizado | Los electrolitos aseguran una hidratación adecuada y un equilibrio mineral | Polvo de 244g Sabor a Limón,49836369903937,264g,VHMX01366,7503034014324,490,,Nutrasana,Nutrasana,0
9651105890625,"Extracto de Cúrcuma, Menta, Qubracho, Castaño de Indias y Quercetina - Mezcla propia 947mg BioPhenol de Bioptimizado | Apoyo de la Función Cardiovascular, promoviendo la buena circulación sanguínea | 90 cápsulas vegetales",49836369674561,90 cápsulas,VHMX01362,7503034672319,450,,Nutrasana,Nutrasana,0
9650856329537,"Extracto de Rhodiola, Colina y Vitaminas del Complejo B 786mg - BioBest de Bioptimizado | Potencia la Energía y la Función Cardiovascular - Inmunitaria | 60 cápsulas vegetales",49836369346881,60 cápsulas,VHMX01356,7503040600450,399,,Nutrasana,Nutrasana,0
9650910495041,"Glicinato de Magnesio Quelado 662mg BioMag de Bioptimizado | Promueve la función muscular y Ósea, como asi también el Sueño y Buen Descanso | 100 cápsulas vegetales",49836369543489,100 cápsulas,VHMX01360,7503034732389,450,,Nutrasana,Nutrasana,0
9650889425217,Glucosamina + Condroitina + MSM + Boswellia 945mg BioFlex de Bioptimizado | Contribuye en la función articular | 100 cápsulas vegetales,49836369445185,100 cápsulas,VHMX01358,7503034985419,400,,Nutrasana,Nutrasana,0
9656788517185,Myo Inositol 600mg de Nutrasana | Formulado para contribuir en la función reproductiva y metabólica | 120 tabletas vegetales,49836370788673,120 tabletas,VHMX01378,7502011250014,549,,Nutrasana,Nutrasana,0
9654700441921,"NAC (N Acetil Cisteína) + L-Glicina 970mg Glynac de Bioptimizado |  Apoya la desintoxicación del hígado, fortalece el sistema inmunitario | 90 cápsulas vegetales",49836369838401,90 cápsulas,VHMX01365,503040607008,500,,Nutrasana,Nutrasana,0
9657039913281,"Péptidos Bioactivos de Colágeno 10g de Nutraceutix | Diseñado para mejorar el aspecto de la piel, fortalecer el cabello y las uñas, aumentando la elasticidad de la piel | Polvo de 400g",49836371149121,400 g,VHMX01383,7503034983910,499,,Nutrasana,Nutrasana,0
9654698803521,"Vitamina A, Zinc , Mezcla propia con L-Glutamina, Aloe Vera y Polvo de Malvavisco 751mg BioZincar Plus de Bioptimizado | Ayuda a fortalecer el sistema inmunitario, promueve la reparación celular, reduciendo inflamaciones | 60 cápsulas vegetales",49836369772865,60 cápsulas,VHMX01364,7503055108057,500,,Nutrasana,Nutrasana,0
9650861080897,Vitamina D3 + K2 20mcg Bio-DK de Bioptimizado | Vitaminas esenciales para la función ósea y cardiovascular además del apoyo a nivel Inmunitario | Gotero de 30ml,49836369379649,30ml,VHMX01357,7503034863724,400,,Nutrasana,Nutrasana,0
9640364212545,"Ácido caprílico + Aceite de menta + Berberina 650mg de NutriADN | Apoya la digestión y la función intestinal | 90 cápsulas vegetales, 30 servicios",49836349325633,90 cápsulas,VHMX00947,7506497103284,740,,NutriADN,NutriADN,0
9974816670017,Akkermansia Support de Nutriadn | Microbiota Intestinal | 60 Cápsulas,50630287950145,60 Cápsulas,VHMX02100,7506497104380,796.01,,NutriADN,NutriADN,0
10025720283457,B Complex Support de nutriADN | Concentración y Enfoque  | 60 cápsulas,50864468459841,60 cápsulas,VHMX02494,7506497105806,580,,NutriADN,NutriADN,0
9640249753921,Berberina + Glicinato de Magnesio + Ácido Alfa Lipoico de NutriADN | Ayuda a reducir los niveles de triglicéridos y colesterol total | 60 Cápsulas Vegetales,49836348768577,60 cápsulas,VHMX00938,7506497104403,655.5,,NutriADN,NutriADN,0
10147007332673,"Colina + DHA + EPA Baby Bloom de nutriADN | Contribuye al neurodesarrollo saludable, bienestar durante el embarazo | cápsulas, 90",51325621633345,90 cápsulas,VHMX02653,7506497105196,840,,NutriADN,NutriADN,0
10025847914817,CoQ10 Ubiquinol Support de nutriADN 400 mg | Actúa como antioxidante natural | 60 cápsulas,50864687841601,60 cápsulas,VHMX02496,7506497105820,990,,NutriADN,NutriADN,0
9887651463489,Creatine Monohydrate Support | Creatina Monohidratada NutriADN | 300 gr 100 Porciones por envase,50274386805057,300 gr,VHMX01826,7506497106001,560,,NutriADN,NutriADN,0
10146921185601,"Cúrcuma con Zinc, Thyroid Support de NutriADN | Favorece el equilibrio hormonal, función tiroidea normal | 60 cápsulas",51325444882753,60 cápsulas,VHMX02652,7506497104366,690,,NutriADN,NutriADN,0
9640242053441,"Cúrcuma, Glicinato de Magnesio, Pimienta y Vitamina D de NutriADN - Endo Support | Diseñado para mujeres que padecen de endometriosis y síndrome premenstrual - Ayuda a aliviar síntomas | 60 Cápsulas Vegetales",49836348703041,60 cápsulas,VHMX00937,7506497103024,525.93,,NutriADN,NutriADN,0
10326019244353,"D3 400 UI + K2 de NutriADN | Mantenimiento de huesos y dientes, sistema inmunológico | 30 ml",52015172157761,30 ml,VHMX02758,7506497107077,450,,NutriADN,NutriADN,0
10146649211201,Enzimas Digestivas Digestive Enzymes de NutriADN | Contribuye a la formación de tejidos  | 90 cápsulas,51324631384385,30 cápsulas,VHMX02650,7506497106490,742,,NutriADN,NutriADN,0
10201097470273,EpigenTest NutriADN análisis epigenético bienestar,51513907773761,1 Kit,VHMX02658,,3500,,NutriADN,NutriADN,0
10326000730433,"FertiHim de NutriADN con L-Carnitina, CoQ10 y DHA | Nutrición masculina, planificación reproductiva | 120 cápsulas",52015035744577,120 cápsulas,VHMX02756,7506497108289,970,,NutriADN,NutriADN,0
9640307425601,"Glicinato de Magnesio, GABA, L-Teanina, 5HTP y Vitamina B 6 de NutriADN | Apoyo para el Sueño y Buen Descanso - Relaja al Organismo | 60 Cápsulas Vegetales",49836348997953,60 cápsulas,VHMX00942,7506497103086,611.22,,NutriADN,NutriADN,0
9990413877569,Greens Support de NutriADN | Apoyo digestivo y antioxidante | Polvo 240 g,50702383317313,240 gr,VHMX02120,7506497105417,655,,NutriADN,NutriADN,0
10203366064449,GutBiome Test NutriADN microbiota digestiva avanzada,51525168988481,1 Kit,VHMX02659,,8900,,NutriADN,NutriADN,0
9640297365825,"Inositol + Myo y D-Chiro + NAC NutriADN  | Apoyo para SOP y Resistencia a la Insulina | 600g, 60 Porciones",49836348866881,300g,VHMX00940,7506497103062,935.3,,NutriADN,NutriADN,0
9640369946945,Iron Plus con Vitamina C 50mg de NutriADN | Refuerza el sistema inmunológico | 120 cápsulas vegetales,49836349358401,120 cápsulas,VHMX00948,7506497107381,690,,NutriADN,NutriADN,0
9640357921089,"L-Metil Folato, Colina y Coenzima Q10 - Multivitamínico de NutriADN | Aporta nutrientes clave durante el embarazo | 90 Cápsulas Vegetales",49836349260097,90 cápsulas,VHMX00946,7506497103222,653.86,,NutriADN,NutriADN,0
9897279684929,Longevity Support NutriADN | Promueve la regeneración celular | 90 cápsulas,50319206187329,90 Cápsulas,VHMX01830,7506497103079,857.6,,NutriADN,NutriADN,0
10025765273921,"Magnesio quelado, Magnesium Blend de nutriADN | Promueve el equilibrio neurológico | 60 cápsulas",50864577347905,60 cápsulas,VHMX02495,7506497105813,580,,NutriADN,NutriADN,0
9640315879745,"Metilfolato, NAC, Vitamina E, C + Coenzima Q10 y Ácido Alfa Lipoico de NutriADN | Complemento ideal para una rutina de bienestar femenino | 120 Cápsulas Vegetales",49836349161793,60 cápsulas,VHMX00944,7506497103079,857.6,,NutriADN,NutriADN,0
10326013673793,"Mind Support de NutriADN Bitartrato de Colina y DHA | Fórmula para memoria, concentración y rendimiento cognitivo | 60 cápsulas",52015124119873,60 cápsulas,VHMX02757,7506497107084,1090,,NutriADN,NutriADN,0
9640311324993,"NAC (N Acetil Cisteína), Glutatión, Cardo Mariano, Vitamina C, E y Cúrcuma 645mg Detox Support de NutriADN | Alto poder antioxidante, refuerza el sistema antioxidante | 120 cápsulas vegetales",49836349030721,120 cápsulas,VHMX00943,7506497103055,611.22,,NutriADN,NutriADN,0
9990444810561,Omega 3 Strong de NutriADN | EPA y DHA alta pureza | 120 cápsulas,50702438334785,120 Cápsulas,VHMX02122,7506497104397,1130.5,,NutriADN,NutriADN,0
10203367375169,Prueba genética nutriADN Avanzada NutriADN bienestar,51525200838977,1 Kit,VHMX02656,,6900,,NutriADN,NutriADN,0
10202669678913,SensiTest+ NutriADN prueba digestiva intolerancias,51521402339649,1 Kit,VHMX02657,,6900,,NutriADN,NutriADN,0
9640324038977,"Soporte de L-Metilfolato 1000mcg + Colágeno Hidrolizado 500mg de NutriADN | Diseñado para mujeres con el fin de ayudar a disminuir síntomas premenstruales, menstruales y el equilibrio hormonal | 60 Cápsulas Vegetales",49836349194561,60 cápsulas,VHMX00945,7506497103048,450.12,,NutriADN,NutriADN,0
9640302412097,Soporte de Omega 3 con DHA + EPA 720mg de NutriADN | Contribuye en la acción antiinflamatoria del cuerpo | 60 Cápsulas Blandas,49836348932417,60 cápsulas,VHMX00941,7506497103017,690,,NutriADN,NutriADN,0
9640253817153,"Stress Support  Rhodiola Rosea 400mg, Fostfatidilserina 400mg y Glicinato de Magnesio 300mg de NutriADN | Apoyo al estrés, contribuye con la función cognitiva | 60 Cápsulas Vegetales",49836348834113,60 cápsulas,VHMX00939,7506497103031,655.5,,NutriADN,NutriADN,0
9990455132481,Vitamina D3 5000 UI Support de NutriADN | Apoyo óseo e inmunológico | 60 cápsulas,50702467203393,60 Cápsulas,VHMX02121,7506497105387,361,,NutriADN,NutriADN,0
9616465363265,5-HTP 100 mg de Now Foods | Apoya la regulación del sueño | 60 y 120 cápsulas vegetales,50923571183937,120 Cápsulas,VHMX00073,733739001061,426.74,,OLSEGO GROUP,OLSEGO GROUP,0
9616465363265,5-HTP 100 mg de Now Foods | Apoya la regulación del sueño | 60 y 120 cápsulas vegetales,49836307677505,60 cápsulas,VHMX00072,733739001054,282.68,,OLSEGO GROUP,OLSEGO GROUP,0
9999951790401,Aceite de Ajo 1500 mg de Now | Contribuye al fortalecimiento del sistema inmune | 250 Cápsulas,50750622368065,250 Cápsulas,VHMX02192,733739017925,341,,OLSEGO GROUP,OLSEGO GROUP,0
9625218122049,"Aceite de ajo 1500 mg Garlic Oil de NOW Foods | Favorece la función cardiovascular, contribuye al bienestar inmunológico | 100 Cápsulas Blandas",49836313739585,100 cápsulas,VHMX00170,733739017901,128.5,,OLSEGO GROUP,OLSEGO GROUP,0
10355781927233,Aceite de Borraja 1000 mg GLA de NOW Foods | Equilibrio y bienestar de la piel | 60 cápsulas blandas,52143820603713,60 cápsulas blandas,VHMX02763,733739017208,470,,OLSEGO GROUP,OLSEGO GROUP,0
9604287627585,Aceite de Comino Negro 500mg de Life Extension | Apoyo del Sistema Inmunitario con acción antioxidante | 60 cápsulas blandas,49836316950849,60 cápsulas,VHMX00234,737870170969,347.09,,OLSEGO GROUP,OLSEGO GROUP,0
